"genotype","DTS","PH","GY"
"PI340856:250031438/PHZ51",66.7227581580151,218.376541379236,10.202220266802
"Ames27137:250033666/PHZ51",66.9123981653535,228.29907482279,14.2502492507003
"NC262:250047948/PHZ51",67.087313178907,226.430637938418,12.8880761355406
"PI539871:250040777/PHZ51",64.5503526369849,203.875452760641,12.3963500427353
"Mo17:250040833/PHZ51",66.6377336045107,225.783230538418,12.3521727577553
"PI303932:250031932/PHZ51",65.4062254478981,217.577477838856,9.96668820344854
"PI638551:250031150/PHZ51",67.2685606966561,229.199897205085,12.7063673062778
"EP39:250040841/PHZ51",63.4577318932967,209.949156460641,9.48874623074263
"Ames22757:250033587/PHZ51",64.4874235363287,225.737674982863,10.1217956430161
"PI340862:250035182/PHZ51",66.2600800701223,216.422119427307,10.5175400610996
"Ames19313:250033580/PHZ51",64.6972357405112,204.265082382863,11.7511044363049
"A619:250047940/PHZ51",63.8591080659688,226.310196147518,11.6142892059006
"EP32:250001429/PHZ51",64.4504185861164,229.8810650489,10.6199703553363
"PI550527:250033357/PHZ51",67.4534013044445,248.748592148067,11.691847067452
"PI539922:250031430/PHZ51",66.4773228417201,238.943036592512,12.4322770136864
"NSL30059:250033570/PHZ51",61.8006345871752,223.949526827308,12.9196520135126
"Mo46:250040028/PHZ51",67.3669073122145,232.968415716196,12.2222538717119
"Ames27183:250033548/PHZ51",64.1233957121152,213.023230538419,11.8664555620652
"PI606768:250035084/PHZ51",65.5988491996508,228.54174904953,12.561572955287
"EP31:250001512/PHZ51",62.2340681158434,223.264712016196,9.51803426948642
"PI303939:250032431/PHZ51",66.4380128268206,241.96804534953,10.6043897817349
"A554:250047963/PHZ51",64.2276715918679,225.912860160641,10.8112819451411
"NSL30058:250033846/PHZ51",63.8543487280681,220.8810650489,NA
"PI601080:250033851/PHZ51",63.2264404227359,223.552119427307,11.2113768161408
"A659:250039829/PHZ51",64.6105790451127,236.504712016196,10.9928489196621
"Ames28186:250035062/PHZ51",64.92418623007,219.020851888482,10.1712923407775
"A239:250047930/PHZ51",65.1162280922952,237.97804534953,11.7279360572721
"PI553062:250033868/PHZ51",65.1552738016575,222.790389788072,9.8508551009556
"A634:250040129/PHZ51",66.1547588957021,228.829526827307,12.4007405706138
"PI587149:250031958/PHZ51",65.6511091483013,251.644712016196,12.3137259716066
"EA2841:250001456/PHZ51",67.492237410978,220.228415716196,11.2852260557168
"NSL8583:250034757/PHZ51",65.5384964450363,220.015082382863,10.3641888718171
"Ames27196:250031938/PHZ51",65.9395843773168,207.683048675874,12.1138554942022
"NSL8585:250034723/PHZ51",65.4351939492711,239.227304605085,10.1723316362437
"EA2000:250001436/PHZ51",64.1017994984951,214.912860160641,11.2654678652931
"Ames24712:250041424/PHZ51",66.1349761690342,210.773971271752,11.8779892277595
"EP71:250001439/PHZ51",64.3010559880534,217.662860160641,10.9534695917327
"A635:250040198/PHZ51",65.0399816305655,225.801378682863,11.3787238519698
"Ames19016:250031305/PHZ51",66.5283156885916,226.672489793974,12.0365841759896
"Ames27068:250034794/PHZ51",64.3367033936986,209.8810650489,NA
"PI553057:250031526/PHZ51",64.679602402286,232.28129113218,NA
"NSL30053:250031704/PHZ51",68.3377821910046,225.763624286407,11.1983865913668
"H99:250040040/PHZ51",63.5196022682345,214.228415716196,12.0175708941676
"Ames19288:250041724/PHZ51",65.7913479269926,235.268564069842,12.3163756097604
"PI550503:250035245/PHZ51",65.1933451452133,226.515082382863,12.3400375787397
"EP10:250001483/PHZ51",65.0454434545007,233.505082382863,9.68996684011268
"A682:250047957/PHZ51",64.2466100020394,222.340741489457,11.4187780910134
"PI303940:250031280/PHZ51",65.2969407539839,233.64434164953,11.5165645217122
"EP42:250040839/PHZ51",62.3124639652575,220.671378682863,10.6064947350796
"Ames19014:250033702/PHZ51",67.7532303585224,227.935334426484,10.9023407894916
"PI596501:250031262/PHZ51",65.3351453679765,215.048897393319,11.194612492974
"A641:250040046/PHZ51",62.893029298742,213.810267571752,11.1696440921535
"PI587151:250031935/PHZ51",66.7480212399449,220.090741489456,12.6539440399661
"Ames19326:250033412/PHZ51",65.4625554273679,220.153600905085,11.7635359940383
"Ames23467:250032581/PHZ51",65.0195009560226,211.588415716196,12.5238500422807
"Ames27057:250040778/PHZ51",63.5992729734884,200.3810650489,NA
"NSL65874:250033613/PHZ51",68.0650145777095,236.09804534953,11.8187197455528
"PI200191:250032395/PHZ51",66.3940371990604,232.255452760641,10.909143332013
"Ames27069:250032425/PHZ51",65.4467649641858,227.885082382863,11.7782755666522
"PI340853:250031924/PHZ51",66.7331028714486,228.533600905085,10.6884369901134
"M14:250047977/PHZ51",65.9361773720962,226.786413341319,13.2566417090856
"EP2008-04:250001455/PHZ51",62.8732278503855,217.382230726652,NA
"NSL28966:250033589/PHZ51",64.8200223857055,231.986413341319,12.9470806055975
"PI340857:250031370/PHZ51",65.1584617983058,231.153492072512,10.6994147341036
"PI601190:250032427/PHZ51",64.5660672336725,221.93174904953,11.470456990057
"PI340813:250031679/PHZ51",66.3099360058525,224.565003239453,11.9197275445827
"Ames2332:250031367/PHZ51",65.5959532393125,216.80174904953,12.9742669917438
"PI340847:250031060/PHZ51",67.245939909034,229.893971271752,11.4016380677995
"Mo47:250040136/PHZ51",66.4912174426202,220.135452760641,12.4369849895348
"PI340866:250033843/PHZ51",66.1063186811275,227.505082382863,10.2612497898428
"PI607527:250032264/PHZ51",63.3978032090716,235.514712016196,10.0430497180018
"PI340856:250031438/B47",66.5074444774397,200.958415716196,9.76113674050819
"Ames27066:250032840/B47",66.2663116832169,205.97804534953,10.6346305697016
"PI553059:250033697/B47",68.1390629439899,235.153230538418,9.62925169575427
"PI601190:250032427/B47",64.6360876480614,201.089156460641,11.3776387351847
"Mo46:250040028/B47",66.3132168764903,206.570637938418,10.5386537775706
"Ames22751:250033739/B47",65.6421352704976,191.819526827307,10.2224513593708
"A641:250040046/B47",61.8807407173488,191.422119427307,10.1949163326661
"EP44:250001513/B47",64.3608601395515,208.3810650489,NA
"PI606768:250035084/B47",65.7335376341603,196.829156460641,11.5634818667721
"PI596499:250031409/B47",64.8227089550641,225.405270909208,10.7982945819305
"PI553063:250031393/B47",65.282202668887,231.293230538418,10.8747110248824
"EA2841:250001456/B47",64.1475487333417,213.764712016196,12.1520670353308
"NSL30058:250033846/B47",65.012570238421,207.3810650489,NA
"EP31:250001512/B47",61.8411532916829,213.514341649529,9.45475058415908
"EP2008-03:250001485/B47",65.5128954277947,219.55174904953,10.0699121078414
"A554:250047963/B47",63.826038986338,191.519746661319,9.29374337874518
"EP2008-05:250001510/B47",63.5959319999818,239.3810650489,NA
"Ames24727:250032402/B47",64.4249649117781,205.579742072512,10.8761301095658
"NSL438033:250035105/B47",65.1238300540585,211.427230757951,11.9050066964513
"H105W:250040018/B47",66.1736417382174,200.403230538418,10.6655046545225
"PI539871:250040777/B47",64.8128173215548,195.488112810018,11.5220150619231
"Ames19014:250033702/B47",65.8105427648531,215.79174904953,12.3279049067272
"Ames14211:250031517/B47",62.5845928219976,174.600992072512,10.2502735007079
"NC262:250047948/B47",66.850646644201,209.987304605085,11.8467818876558
"PI553055:250033661/B47",62.7204174509149,217.882408156123,10.3531965915345
"PI340813:250031679/B47",65.6480087522322,203.779473585243,9.98265132737616
"PI340853:250031924/B47",65.269137273535,211.570267571752,9.70571068571761
"PI340866:250033843/B47",65.9706169011593,215.005452760641,9.67219524905788
"Ames24733:250032570/B47",64.2797482996335,216.811008316196,10.9141061613026
"NSL30059:250033570/B47",62.0970928844582,218.919746661319,11.5000438823401
"PI596500:250031637/B47",64.6339417546368,205.422489793974,10.7336512946286
"PI553057:250031526/B47",64.4705206015448,206.053080001319,10.159150845893
"PI340859:250033058/B47",65.1865519068044,205.4485214856,10.6774826469611
"PI303936:250031312/B47",63.5605871896598,213.933210553292,11.1898038898707
"H84:250040171/B47",72.6546779789647,183.312850173914,8.01027167557599
"Ames26803:250033724/B47",66.694036400748,214.737674982863,12.9169906464313
"PI596505:250031375/B47",65.5041906589428,241.866629874643,11.6655850768659
"PI596502:250031493/B47",65.5443845054081,227.505082382863,11.6043649463944
"PI303939:250032431/B47",66.4039079427863,223.200267571752,10.9002260305342
"PI604605:250032404/B47",66.2027703154655,213.26718235752,11.9544066208742
"PI303932:250031932/B47",62.5896876161939,209.415422104251,10.1163475107343
"PI601080:250033851/B47",62.7420499667437,219.8810650489,NA
"B103:250040806/B47",63.7284032155502,195.839526827307,10.908844053688
"Ames19326:250033412/B47",63.8220638295719,209.413230538418,10.5237271846492
"PI601612:250031380/B47",65.254237099387,221.977674982863,11.8963325243341
"A659:250039829/B47",64.5510491149237,203.604730757951,11.3192091939419
"Ames2332:250031367/B47",64.8858134039046,204.80174904953,12.1689793025219
"NSL437903:250031555/B47",65.3427201059485,221.486193493974,11.0425709256033
"PI303940:250031280/B47",64.6398266514196,218.2501881606,11.1736761662355
"EP32:250001429/B47",63.0947603910519,211.471524897913,10.6824261648832
"NSL28966:250033589/B47",65.7447923749601,218.571008316196,11.98070515674
"PI303933:250032531/B47",64.1538901534923,206.172119427307,10.9211256124425
"NSL29286:250033729/B47",65.0141955235819,194.820267571752,11.2901343358953
"Ames28186:250035062/B47",63.1093094138783,198.005823127307,10.2784596026275
"PI340830:250034707/B47",62.7773518879254,214.604452959985,9.34545639103371
"A634:250040129/B47",65.1778393097269,208.746563871752,11.6031773159373
"Mo47:250040136/B47",65.6904043915944,207.653230538418,11.8800840985478
"PI524969:250034724/B47",64.7349809113375,211.810267571752,11.482042349157
"NSL437923:250031198/B47",66.9832555793392,217.950267571752,12.7180186738524
"EA2024:250001473/B47",64.9316328730387,212.959156460641,11.4198467930892
"NSL30894:250031446/B47",66.979710964544,214.8810650489,12.0495659714877
"Ames27069:250032425/B47",64.5953633549473,209.681008316196,11.5084354862933
"B76:250047994/B47",68.0544655003143,184.7189381606,8.91242803775295
"Ames23475:250032324/B47",63.099267422328,208.708415716196,9.79074182247215
"EP71:250001439/B47",63.1627747266333,205.117304605085,10.7521072880527
"A682:250047957/B47",64.0608531311268,209.843480757951,11.4057127293808
"NSL8585:250034723/B47",63.2530433498706,217.533230538418,9.74299875847239
"H99:250040040/B47",64.8597237928714,197.968786093974,12.0239222856398
"Ames19293:250031532/B47",65.4394855286455,211.51434164953,10.9209146018902
"PI550503:250035245/B47",61.7226692291906,223.8810650489,NA
"A679:250040001/B47",65.0306449439914,213.412489793974,11.7202904690265
"EP52:250001452/B47",65.4603070901788,218.265452760641,12.3192214027552
"Ames27183:250033548/B47",64.4074157246046,203.763971271752,12.3355037648586
"A635:250040198/B47",64.3237285754187,199.800196147518,11.5282031286095
"Ames19313:250033580/B47",65.6988484420412,193.245452760641,12.7448025471079
"Ames22757:250033587/B47",63.4728641476628,208.570637938418,10.8690626432173
"EP42:250040839/B47",63.5239840365076,204.716733409567,10.3982068475116
"NSL65874:250033613/B47",65.4952618146506,225.588409533075,10.6636553208671
"EP39:250040841/B47",63.9798565899923,190.514459723817,9.83209354856864
"A619:250047940/B47",64.1524752428541,208.847304605085,10.9868469850912
"PI553056:250031329/B47",65.7012370946152,242.024712016196,9.67073563580655
"A239:250047930/B47",64.7547922965233,200.470209481109,11.1195397463047
"Ames27068:250034794/B47",63.6825302492579,194.236934238419,10.1980480655367
"PI200191:250032395/B47",66.2739242814615,215.838786093974,11.6808253074152
"EA2000:250001436/B47",62.3292982004848,195.519746661319,10.0254310152447
"Ames28364:250034701/B47",63.5586778604243,196.498112810018,10.2838566992067
"PI340829:250040793/B47",62.8625656038686,175.8810650489,NA
"A632:250047950/B47",66.0595060543641,213.468415716196,10.2638867369249
"Ames27046:250035213/B47",62.3658782098419,210.857674982863,9.11563853634034
"PI340862:250035182/B47",65.070763745404,207.581862810018,10.9066262470779
"PI200194:250033717/B47",66.1901358180316,234.338415716196,10.5717443558875
"NSL437893:250035141/B47",66.1535143482726,235.3810650489,NA
"B105:250040023/B47",65.5823424845672,208.181008316196,11.9282832375899
"N192:250040210/B47",64.1048337393499,197.748529485018,12.5009116128683
"M14:250047977/B47",64.4686160890325,204.17174904953,12.0180360052337
"PI340867:250033818/B47",63.6480247364095,208.902860160641,10.0501435436117
"PI553062:250033868/B47",65.2962313471304,204.085836576953,8.80869352234991
"NSL8583:250034757/B47",64.9914828931995,210.8810650489,11.0034423811569
"PI607527:250032264/B47",62.1765260934047,214.042489793974,9.76591676616416
"Ames27057:250040778/B47",62.3686261968998,191.391490617926,10.6511108254953
"EP10:250001483/B47",65.667321103849,204.227696147518,9.36384219344269
"Ames19288:250041724/B47",64.2460548874063,209.272313816962,11.9141303326323
"PI340858:250031671/PHZ51",66.5922451523231,237.807748911262,9.73389638549304
"Ames27083:250032026/PHZ51",69.4468424862704,249.218415716196,11.6173636717398
"NC250:250047923/PHZ51",67.0219607075693,241.672860160641,10.7416171985395
"Ames27167:250031282/PHZ51",67.3705896247963,239.191008316196,12.1780356062972
"Ames27079:250033309/PHZ51",71.0902657877293,237.12355301483,16.980273914939
"Ames12818:250033615/PHZ51",68.2384390022917,256.51434164953,11.7484586518156
"Ames12824:250031960/PHZ51",65.8107959269883,232.125823127308,11.4095724580428
"Ames27184:250031512/PHZ51",65.7590055523823,236.792119427307,11.9900884245437
"PI631444:250031043/PHZ51",69.7641142129847,247.274712016196,10.7501825353999
"PI550547:250031784/PHZ51",72.8391760877962,257.941886348163,12.130223291225
"Mp339:250040217/PHZ51",74.1257733996808,248.8810650489,NA
"Ames27089:250033352/PHZ51",69.3418047600517,234.261886348164,12.9361061423163
"Mo45:250040213/PHZ51",67.5383257617952,238.976934238418,11.5307386647832
"Ames27123:250031879/PHZ51",70.2504480838502,237.05410856483,11.9792835412205
"Ames26120:250034828/PHZ51",69.3832855368883,253.493341826652,12.4280218032632
"Oh603:250047972/PHZ51",67.5761828939749,239.290980757951,11.8379027747066
"Ames27151:250034968/PHZ51",66.8676690800133,241.978811178856,11.6263833801289
"Ames2341:250031415/PHZ51",67.2908179528653,249.828786093974,11.3724796649163
"Ames27193:250031520/PHZ51",67.2492047155116,244.255823127308,11.8329129232277
"B115:250040029/PHZ51",72.2048015776906,211.334422787824,7.91212118251063
"PI550518:250032794/PHZ51",69.1907588839032,251.011330798164,11.2991464383675
"B77:250047998/PHZ51",67.4956915643236,235.709156460641,11.435780742384
"Ames27141:250031331/PHZ51",68.5703703146356,230.375823127307,11.6219066860731
"Ames27177:250031041/PHZ51",68.9896613019487,256.389730757951,12.2897868739736
"PI587150:250041524/PHZ51",66.4890612011449,238.005452760641,10.8765779075232
"Ames19000:250031259/PHZ51",67.2957915060904,237.51434164953,11.3775787147345
"B57:250040068/PHZ51",68.0116655103957,226.644712016196,11.9758201792643
"N7A:250040820/PHZ51",65.964400281827,233.403971271752,14.6800866406792
"PI601777:250031875/PHZ51",67.4045482934361,254.738480757951,14.292091628726
"PI340850:250034819/PHZ51",69.2997423576196,245.260980757951,10.9048186565912
"Mo18W:250040814/PHZ51",74.2488492482408,236.826675159986,NA
"PI550521:250032854/PHZ51",70.3787226851558,266.64434164953,12.6073487593243
"PI550522:250032895/PHZ51",69.7489889093125,252.39434164953,12.8071558308497
"PI604606:250031904/PHZ51",67.178568492436,232.822230757951,11.463637954278
"PI633727:250031768/PHZ51",71.8243756378901,246.025219681497,11.7004584754496
"PI531510:250033743/PHZ51",67.655987023312,236.364730757951,12.3544039442452
"Ames27171:250032851/PHZ51",71.2892655831056,259.831330798164,12.2925484392808
"B79:250040167/PHZ51",66.5481033988895,233.505823127307,10.6182550585009
"Ames27124:250031713/PHZ51",75.8084726401108,230.919351201365,12.34098534143
"Ames26769:250031772/PHZ51",69.4709734763014,240.126193493974,11.3424927373319
"NSL22635:250032981/PHZ51",67.8255151789835,234.248796483873,11.564657356327
"Ames28184:250033308/PHZ51",74.4264421552038,257.734664131497,11.1823700434883
"B14A:250040044/PHZ51",69.0447188095789,232.476079334618,11.854531299879
"PI592734:250033722/PHZ51",67.0829779465604,238.530980757951,10.98426898724
"Ames19328:250031547/PHZ51",69.7228910430127,244.593480757951,11.0174385211251
"Ames27081:250033463/PHZ51",69.1072612561349,244.137351201365,12.3151062896231
"PI596627:250033155/PHZ51",66.273360842597,241.798644030917,13.190660891349
"Ames28935:250031036/PHZ51",71.532651588825,240.553905855056,10.5456078933946
"Ames12815:250031896/PHZ51",67.3035702898025,228.681378682863,11.9899076755757
"CML277:250040807/PHZ51",77.1081185338973,258.691886348163,11.2915891605996
"Ames27134:250032793/PHZ51",70.6808927157761,245.78855301483,10.9534524968742
"PI340860:250033699/PHZ51",66.6721290249353,233.163230538418,10.0118508250577
"PI606330:250035081/PHZ51",68.2789874120063,252.15434164953,13.4470088386909
"B37:250040081/PHZ51",67.1619306430332,251.672489793974,13.5305805682655
"Ames27097:250033321/PHZ51",68.4913378160055,236.886330798163,12.3893625667096
"B46:250040209/PHZ51",67.1996637265748,243.283230538419,11.8889884528419
"PI641229:250031189/PHZ51",66.1000583209887,246.005823127307,10.7278341292775
"Ames12820:250033583/PHZ51",67.1066606687593,231.051378682863,11.0361293751364
"PI601171:250033705/PHZ51",65.9227308293096,235.190637938418,12.5622984931807
"Ab28A:250040159/PHZ51",72.3256197794938,248.48083896562,NA
"Ames27112:250033030/PHZ51",71.160987066143,233.042489793974,14.0704632941535
"Ames27096:250033461/PHZ51",69.0796898170927,246.584713353146,12.8308668064185
"Ames26138:250032805/PHZ51",66.9276603058523,244.470209481109,10.8434512162005
"PI550520:250035222/PHZ51",69.8068330401512,246.776330798164,10.9108240084814
"Ames22754:250031565/PHZ51",67.3498278924704,228.822505429251,12.5331595380575
"Ames27175:250033218/PHZ51",67.3168250125916,234.422489793974,12.4792591368746
"Ames27133:250032830/PHZ51",72.526848914869,246.282764498768,12.0989945186724
"PI550546:250033196/PHZ51",70.7662672613438,238.775775231497,15.0587558250002
"Ames19319:250033727/PHZ51",68.7142571544531,230.724354955051,12.638586331262
"Ames28932:250031061/PHZ51",68.2545775620266,233.311378682863,12.1362668947426
"CML247:250040838/PHZ51",74.5884764965376,251.12299746483,12.2128598932077
"PI601172:250035080/PHZ51",67.851223611232,242.579897205085,11.9401569567275
"PI593010:250040779/PHZ51",71.3731977228342,248.441886348163,12.6553505944266
"CIze82:250035102/PHZ51",68.5876160704991,245.301008316196,12.3422753123155
"DE811:250040133/PHZ51",67.1525234702396,241.614730757951,11.9063003361523
"PI540745:250033363/PHZ51",73.8730074874829,261.789664131497,13.2011387055121
"Oh603:250047972/B47",66.6974371859335,225.618635899326,10.9524617043571
"PI601171:250033705/B47",65.8813686634063,215.599006277103,12.2752199691854
"PI550546:250033196/B47",69.7082134497943,222.832216622858,12.391474191975
"CML247:250040838/B47",73.5470616850118,219.944438839525,11.5406756802469
"PI596627:250033155/B47",70.5257683480801,222.273352529121,11.8730504928851
"Ames27187:250035087/B47",66.7727714825626,225.275113509373,11.3438720851669
"Ames27120:250031769/B47",67.7816748358057,215.608635899326,9.53267622804576
"CML52:250040810/B47",NA,NA,NA
"Ames27088:250033320/B47",72.5002462921896,224.553825494306,13.0375960721126
"PI550517:250033064/B47",68.4130625821339,239.609006277103,12.4007842019904
"B46:250040209/B47",67.6611455457269,219.053450721548,12.1899649064715
"PI596501:250031262/B47",66.2369910594911,210.658430752471,12.2737245228046
"B109:250039749/B47",66.6391155410782,207.784561832659,12.3145389453511
"B97:250040809/B47",65.5473370307925,218.10937664377,12.3626591190567
"PI641254:250032068/B47",66.309231658312,237.414561832659,10.5394312292355
"CML277:250040807/B47",73.1230179229448,230.498327739525,11.9786495519069
"Ames27112:250033030/B47",69.8318590288611,228.737895165992,13.4970657932384
"Ames22754:250031565/B47",67.1685127401939,190.081656441032,11.8009895627314
"Ames27083:250032026/B47",69.0700403262808,230.033821088215,11.3113116994254
"NSL30901:250034742/B47",67.4257228738372,217.099006277103,11.3316721594887
"PI601777:250031875/B47",67.1434106652993,225.154932199326,11.4531111956858
"Ames26120:250034828/B47",65.8165794000581,210.104610516039,11.5958925432879
"Ames27095:250033282/B47",74.3016960692243,248.453272947521,10.008775794119
"Ames27081:250033463/B47",68.6036417444314,219.944438839525,12.0807333822144
"Ames27138:250031505/B47",67.2732952851047,214.404932199326,11.8484395932496
"I205:250040145/B47",65.5965735842755,205.949135672285,10.4527433053015
"B79:250040167/B47",67.0482582173778,197.228635899326,12.1171671106492
"Ames27134:250032793/B47",70.1085559763113,203.94326991924,12.4264938331763
"PI550521:250032854/B47",67.1422827854524,217.914561832659,11.8787835594086
"Ames19284:250032795/B47",68.2879226826692,225.608635899326,12.0056853157281
"PI550547:250031784/B47",69.9804998435606,223.902216622858,12.8255884220488
"Mo45:250040213/B47",66.4810029343992,222.043450721548,11.8558653832421
"Ames27113:250031645/B47",85.636065718227,289.568319932142,12.8420887137507
"Ames27178:250042566/B47",67.4154711213591,219.293450721548,12.5686895801004
"Ames27185:250031571/B47",66.9137319907182,227.469747010437,12.4559003267232
"38-11:250040073/B47",69.1185497330874,214.923450721548,11.3296907818728
"Ames28935:250031036/B47",71.2120300202231,219.582943853539,12.0453707674431
"B68:250040182/B47",68.2123100105864,202.995569583897,12.3364098399159
"PI550522:250032895/B47",70.1715718929577,234.147102529121,11.947425483316
"Ames19327:250033180/B47",69.808996571733,236.540549956191,12.1950833545926
"PI601172:250035080/B47",67.1917017153104,216.687110516039,14.1956925559702
"Ames27079:250033309/B47",70.1265567706367,215.208883289525,13.5447601549603
"B75:250040146/B47",66.5361915698008,219.164932199326,11.5627522749855
"PI542953:250031023/B47",71.0842045311723,213.098635899326,11.7768347678463
"Ames15929:250033855/B47",65.8141360013887,205.673450721548,11.2568719613723
"Ames27160:250031274/B47",66.8833550257834,210.154561832659,11.6308912333586
"DE811:250040133/B47",67.6289875861757,217.081228499326,11.9115449389888
"NSL22630:250035258/B47",65.9548231643697,211.858635899326,11.1707619440597
"Ames12820:250033583/B47",66.8866408615086,206.914191454881,11.111261606503
"PI550518:250032794/B47",68.0196139127925,223.373327739525,12.3109788470024
"Ames27167:250031282/B47",67.1851709465633,215.386043310437,12.1208859166762
"PI595569:250033480/B47",70.0079057525595,230.275113509374,9.51047048094144
"Ames12815:250031896/B47",67.8249011461072,196.024377580664,12.069252522198
"NSL242484:250033779/B47",66.5364852792334,222.122142990952,11.691369399138
"Ames27089:250033352/B47",69.1742651782236,205.876786117705,11.2324298873899
"33-16:250047984/B47",67.8714981763593,208.182339610437,12.6082958901328
"PI340858:250031671/B47",65.5272583058002,212.837334282974,10.0538985591713
"PI596629:250033050/B47",68.485838970578,218.368265532659,11.4518396067025
"B57:250040068/B47",65.6505415519232,204.432759223906,12.3995817958588
"Ames12822:250033599/B47",66.259032655475,203.793450721548,10.7543719393858
"Ames28932:250031061/B47",67.1049132265645,216.201228499326,12.7445838058626
"PI540745:250033363/B47",71.4465139964385,241.012772172858,12.7469731539835
"Ames27177:250031041/B47",68.9772939752133,233.080858121548,12.8686850031884
"CIze82:250035102/B47",65.5478180724375,215.672709977104,11.8185560164984
"B14A:250040044/B47",67.1628814195628,221.05308034377,11.7420135803718
"Ames27097:250033321/B47",67.8029959522647,222.859994406191,12.6808166334418
"Ames2341:250031415/B47",69.6084630445405,230.887055872983,9.84839687820319
"B115:250040029/B47",67.6719788577259,221.255476330952,12.0079113571672
"Ames30533:250041576/B47",66.8130419009903,210.608446842707,9.11563905201586
"Ames19323:250032910/B47",69.0375324716756,217.311969232659,11.7424855344494
"Ames27171:250032851/B47",69.6970702719325,240.943883289525,12.6069125807878
"Ames27141:250031331/B47",69.7961597415975,202.267205523009,8.08276915441282
"N7A:250040820/B47",65.8204718785532,198.200858121548,11.8027078481633
"PI340847:250031060/B47",65.8300913753959,215.209747010437,9.98363415055732
"PI553060:250033673/B47",64.6436239870959,210.05289127604,8.41242059578531
"Ames27124:250031713/B47",73.1435757844309,207.541105506191,11.2341391099764
"PI540747:250032054/B47",69.865363242622,233.916661072858,12.6316770349031
"PI641226:250032967/B47",68.6531671973367,224.361105506191,12.0442223740585
"Ames27101:250033296/B47",70.6044154330457,235.249438839525,11.7169698759255
"Ames27151:250034968/B47",65.8199818081538,223.387055872982,11.6358506664779
"PI592734:250033722/B47",66.886663731478,208.210858121548,11.7543369568749
"Ames19000:250031259/B47",66.6921686936728,205.460487754881,12.0992155798032
"PI506247:250033436/B47",69.7541489136379,244.777452777706,13.8144884273938
"Ames26769:250031772/B47",67.2197917539407,220.330487754881,11.2664682358304
"PI550534:250033287/B47",70.5143244830153,225.542216622858,12.2641337036679
"Ames27133:250032830/B47",71.6413626376616,214.971105506191,12.4099361800161
"Ames19319:250033727/B47",66.8992594231697,219.997895165992,12.6851120236528
"Ames26138:250032805/B47",67.1098502794706,206.350117388215,11.6773953932744
"Ames27175:250033218/B47",66.645765757758,216.354610516039,13.5254345702003
"NSL30053:250031704/B47",65.9800233996598,209.219747010437,11.2449606192209
"Ames27065:250031573/B47",67.3856072255977,217.481685866621,11.9540413748773
"PI340860:250033699/B47",66.0870398619799,214.654932199326,9.78015918018017
"PI587150:250041524/B47",66.2801417400157,209.440019191621,11.9822551535881
"A680:250047931/B47",66.5948993201511,217.520443853539,12.0469449232277
"B73:250040827/B47",66.8760295117157,218.687110516039,11.6051750593689
"PI633727:250031768/B47",70.2268073290372,227.235549956191,12.9379176883242
"NC250:250047923/B47",68.2111578971325,200.414561832659,10.3427078620931
"NSL75979:250034750/B47",67.335531201966,227.016043310437,10.3591772246956
"B77:250047998/B47",66.4026968122814,225.080117388215,12.4514293303029
"Ames27096:250033461/B47",71.004812456643,221.888883289525,12.5715995600163
"B37:250040081/B47",70.8730405827896,202.895027191039,11.3558490621527
"Ames22753:250031531/B47",65.520355731021,199.007524788215,10.976461041048
"PI506253:250032086/B47",70.237300880855,222.137216622858,11.8314497342923
"Ames27130:250032034/B47",71.0937948633596,222.035627580664,11.3896788449465
"PI593010:250040779/B47",70.2238055292305,215.235549956191,12.3947883717526
"Mo18W:250040814/B47",73.0998413876057,218.041661072858,12.4072313821207
"PI540747:250032054/PHZ51",71.0879007967757,258.662728713155,12.2309495578602
"NSL437877:250034876/PHZ51",71.5563841530227,239.846384703967,13.244989819263
"NSL437891:250031310/PHZ51",72.2904394656023,251.82605645362,13.1684246467095
"NSL437908:250035219/PHZ51",69.6046384251203,236.273421748412,11.5852488158793
"PI601159:250031264/PHZ51",67.4768531812466,229.540864113402,11.772798306722
"Ames27053:250032316/PHZ51",68.9230698214871,207.548385196534,11.33469278342
"NSL437996:250034948/PHZ51",68.0079744723973,240.852252469812,11.6087448547012
"NSL438007:250031057/PHZ51",67.4362347378953,239.75490322619,12.2212532992866
"NSL437905:250034600/PHZ51",67.7228188290312,258.272681003968,11.8128770439537
"NSL437976:250031162/PHZ51",68.0017591119641,234.495273592856,11.4867081711992
"PI539927:250031434/PHZ51",65.7933472770069,229.096014337301,13.3116063886681
"NSL437933:250034963/PHZ51",67.8140767924691,241.032310637301,11.9942520081673
"Ames27120:250031769/PHZ51",68.2088502358694,244.19860692619,9.98820973380214
"Ames30524:250042370/PHZ51",69.0636810455641,252.883051370635,12.4906611491693
"NSL438023:250034852/PHZ51",69.1836067146776,230.005580267906,11.2136926824602
"Ames26798:250031326/PHZ51",65.1481534857332,230.14119952619,11.4287464580981
"PI539926:250033572/PHZ51",66.9170812815934,225.24490322619,12.8805468103521
"PI601564:250032383/PHZ51",69.3681548794064,232.217866192856,13.237587352297
"Ames26797:250031511/PHZ51",70.3631732832998,244.897173163155,12.6277324056054
"NSL437925:250035134/PHZ51",68.3618081028855,242.476384703968,12.5126214066143
"NSL437920:250031052/PHZ51",68.0348477834019,235.309718037301,11.5684731007102
"PI596629:250033050/PHZ51",71.1142368682429,252.680088415079,12.0539783863721
