<Phenotype>
taxa	covariate	covariate	covariate	covariate	covariate
Taxa	PC1	PC2	PC3	PC4	PC5
Z005E0037/PHZ51	0.0067644315	-0.0033288375	0.025655298	4.887661E-4	0.0072324607
Z005E0038/PHZ51	0.0050680107	0.014622185	-0.0015802439	-0.0086068725	-0.022491004
Z005E0040/PHZ51	-0.0014635983	-0.01643661	-0.0058970675	-0.03006123	-0.011214542
Z005E0045/PHZ51	0.018074784	-0.022773134	-0.014969175	6.4786547E-4	-0.004474864
Z005E0048/PHZ51	-6.2879804E-4	0.0039187884	0.011001293	-0.011781412	-0.0052360795
Z005E0053/PHZ51	0.021202197	-0.002312644	8.4625726E-4	0.019260304	-0.019481951
Z005E0054/PHZ51	0.0077235294	-0.023458902	-0.011111215	0.011289864	-0.016494177
Z005E0055/PHZ51	0.009182832	-0.029187394	0.011581351	-0.0033342412	-0.016087849
Z005E0057/PHZ51	0.0126143275	0.01614141	6.746782E-4	-0.0053624096	-0.01500689
Z005E0058/PHZ51	0.016790435	0.01245856	0.016718982	-0.012713631	0.009114577
Z005E0059/PHZ51	0.017989727	0.002584462	0.008082081	0.016066357	0.005552156
Z005E0062/PHZ51	0.001964889	-0.00546998	-0.006694712	-0.008516783	-3.2073175E-4
Z005E0063/PHZ51	-0.0075926664	-0.0067321993	0.004242151	-0.017362263	6.1542634E-4
Z005E0064/PHZ51	0.021092808	0.019516166	-0.004294953	-0.0029234595	0.008525275
Z005E0066/PHZ51	-0.0026550952	0.004393745	-0.020560334	-0.004763419	0.015753586
Z005E0067/PHZ51	4.3639055E-4	0.013902743	0.018308047	-0.00845599	0.008141428
Z005E0068/PHZ51	0.009134741	-0.030595852	0.008655385	6.87775E-4	-0.013894502
Z005E0069/PHZ51	0.002010874	-0.022240106	-0.00210454	0.0144478	0.0016448395
Z005E0070/PHZ51	0.016374258	-0.009385063	-0.004840046	0.018801117	0.016887983
Z005E0074/PHZ51	0.0031268846	-0.0030077174	-0.026417766	-0.009486527	-0.015532079
Z005E0079/PHZ51	-0.0019378505	-0.027642936	0.010163274	0.006995827	-0.015179911
Z005E0080/PHZ51	0.0047413604	-0.007216244	0.01964622	0.009938985	-0.026422268
Z005E0083/PHZ51	-0.0018552071	-0.0169314	8.873582E-5	-0.02198978	-0.00883975
Z005E0091/PHZ51	-0.007896328	-0.012431551	0.0039507556	0.012482145	-6.7969394E-4
Z005E0095/PHZ51	0.011966499	0.008826125	0.021739671	-0.011671783	0.011131505
Z005E0099/PHZ51	-0.0014064271	-0.010656127	0.006537165	-0.01851193	0.0026674997
Z005E0100/PHZ51	-0.011531637	-0.019478455	0.0062247207	0.008997092	0.007639078
Z005E0102/PHZ51	-0.004881452	-0.009231959	0.0054620043	-0.016533012	0.0067894575
Z005E0103/PHZ51	0.014521708	0.016015097	-0.008727573	0.0038474307	-0.02033402
Z005E0104/PHZ51	0.0072889635	0.004624397	0.017819032	-0.008880616	-0.027193658
Z005E0105/PHZ51	0.007888324	-0.008425553	0.01480639	-2.1185365E-4	-0.019620048
Z005E0106/PHZ51	-0.0017830391	0.008643461	0.009395405	-0.013081662	-0.030179227
Z005E0107/PHZ51	-0.008653781	-0.0063419994	0.0019516774	-0.01577379	0.009695987
Z005E0108/PHZ51	-5.926632E-4	0.0037539646	0.010277605	-0.014170793	-0.029045362
Z005E0113/PHZ51	-0.0064713275	9.5087476E-4	0.0066685374	-0.02010864	0.007754019
Z005E0117/PHZ51	6.323806E-4	-0.027657382	0.011597682	-0.0024170957	0.010980025
Z005E0118/PHZ51	0.0063794525	-0.012869633	-0.0133902775	0.013100429	0.005103233
Z005E0123/PHZ51	0.0017344364	0.007358003	0.0037093111	0.015057266	-0.0018678717
Z005E0124/PHZ51	-0.0058882204	-0.019719401	-4.3895157E-5	0.01041689	0.007953154
Z005E0130/PHZ51	0.003528898	-0.029699033	0.009621895	0.0020817101	0.0014704178
Z005E0134/PHZ51	0.0047132843	-0.002838668	0.027536787	0.017448489	-0.0022411253
Z005E0137/PHZ51	-0.0021044875	0.014215628	0.016133096	-0.009886361	-0.0016744534
Z005E0138/PHZ51	0.013241302	0.015120962	-0.013750671	-0.008749176	-0.018700609
Z005E0139/PHZ51	0.0064837816	-0.02855517	0.001831011	-0.0066348086	-0.0102138715
Z005E0141/PHZ51	-0.009293353	-0.024039533	-8.319087E-4	0.0059752106	-0.019928647
Z005E0148/PHZ51	0.0074092736	0.019205146	-0.0012949466	-5.9317646E-4	-0.003313847
Z005E0153/PHZ51	0.0120314	-0.0151474485	-0.011861356	0.021554742	-0.015056501
Z005E0155/PHZ51	0.007351365	-0.0069534117	-0.024223339	-0.014044005	-0.012476624
Z005E0156/PHZ51	-9.792175E-4	-0.010237885	-0.011711875	-0.017447691	-0.013462268
Z005E0158/PHZ51	0.0014073577	-0.0123439655	0.0029197095	-0.017087929	-0.013850489
Z005E0159/PHZ51	0.015599736	-0.018666897	-0.0038180612	0.013761524	-0.015327679
Z005E0161/PHZ51	-0.0028475286	-0.014880188	0.0066896924	-0.0021365648	0.008254364
Z005E0169/PHZ51	0.02183107	-0.0032284907	-7.289342E-4	0.013976097	-0.010204319
Z005E0179/PHZ51	-0.0014538513	-0.029008254	0.0066425116	-6.565071E-4	0.009355405
Z005E0187/PHZ51	0.0027286261	0.00668089	0.01135292	-0.011602359	-0.019820116
Z005E0189/PHZ51	0.015951876	0.0105338255	-0.009130162	-0.007706073	-0.019924683
Z005E0192/PHZ51	0.014735573	0.007871684	0.0040834765	0.014647642	0.00866879
Z005E0196/PHZ51	0.0012515554	-0.021478606	0.012333139	0.0027757224	0.0153052285
Z005E0198/PHZ51	0.003400006	-0.011090979	-0.0014933507	-0.01760666	0.0045031914
Z006E0002/PHZ51	0.012133289	-0.007851402	0.016211161	0.014081853	9.508201E-4
Z006E0007/PHZ51	0.017925868	-0.009629236	-0.019874653	0.020668717	0.009107139
Z006E0020/PHZ51	0.02358473	-0.009992985	-0.010936035	0.03326137	0.033615798
Z006E0024/PHZ51	0.0022897846	0.01979696	0.0144760795	-0.0027694253	0.012523802
Z006E0025/PHZ51	0.0151411425	0.025172455	-0.014913718	0.010611917	0.0015417007
Z006E0027/PHZ51	0.010547794	-0.012827295	-0.009477229	0.026905812	0.015103676
Z006E0031/PHZ51	-0.0031984984	-0.008403269	-9.179971E-4	-0.012197196	-0.0020500724
Z006E0032/PHZ51	0.01911078	0.018823246	0.0072204755	-0.005923111	0.005586793
Z006E0034/PHZ51	0.008348318	0.0032039506	0.010798703	0.013026226	-0.0062311688
Z006E0043/PHZ51	0.029086106	-0.013529154	-0.01640162	0.027543923	0.019389499
Z006E0046/PHZ51	-0.0017911692	-0.020612411	-0.0052008014	0.005418026	0.010836221
Z006E0049/PHZ51	0.0070250565	0.010126948	0.010673207	-0.009027911	0.0037222481
Z006E0051/PHZ51	0.009564993	0.007873418	-0.013525375	-0.0022454269	0.02441394
Z006E0053/PHZ51	0.0054252977	0.007675351	-0.021788977	-5.715205E-5	0.019977082
Z006E0055/PHZ51	0.012164503	0.0053860703	-0.0032030435	0.0018834554	0.02232334
Z006E0057/PHZ51	0.0142848585	0.010294028	0.018173052	-0.0014537396	0.003972046
Z006E0058/PHZ51	0.013415529	0.016681151	0.020271018	-0.0028575535	0.013686629
Z006E0061/PHZ51	0.0020247975	-0.025249535	0.004751998	0.010930021	0.003440594
Z006E0065/PHZ51	0.019909501	0.015895246	0.021830568	-0.0065820883	0.015542345
Z006E0066/PHZ51	0.027915852	0.020688118	0.0015747694	0.030870473	0.009950215
Z006E0070/PHZ51	0.019985482	0.0070252423	-0.021714926	-0.0013745409	0.03979965
Z006E0071/PHZ51	0.03749176	0.022349203	-0.0054982044	0.0036416946	0.019211356
Z006E0074/PHZ51	0.014176125	0.013402559	0.008002163	-7.237667E-4	0.0017640339
Z006E0078/PHZ51	0.031616386	0.02078699	-0.0017060802	0.023939587	0.02175878
Z006E0080/PHZ51	0.0145671945	0.011674437	-0.0037696518	0.032405637	0.01120346
Z006E0081/PHZ51	0.00931094	0.028601786	-0.012709772	0.0074886265	0.0063245418
Z006E0085/PHZ51	0.0050801025	-0.010643937	0.010036738	0.0060827187	0.025953958
Z006E0091/PHZ51	-0.008780959	-0.02338893	0.0016180533	0.015006461	-0.0035798012
Z006E0098/PHZ51	0.03471658	0.017469332	-0.0046592527	0.017709052	0.014147093
Z006E0099/PHZ51	0.034437846	0.0067513934	-0.0017690443	0.032764256	0.011963032
Z006E0100/PHZ51	0.014188335	-0.0016833532	0.007060299	-0.009620065	0.033450272
Z006E0101/PHZ51	0.009782527	-0.008683719	0.011664566	0.01648402	0.006613015
Z006E0103/PHZ51	0.013957658	0.010841979	0.010545293	-0.012896112	0.008633157
Z006E0104/PHZ51	0.0043293927	-0.022576591	0.0046758847	0.017861662	0.009078572
Z006E0106/PHZ51	-0.0048686923	-0.019145282	0.0014314572	0.013095608	-0.0018710096
Z006E0110/PHZ51	-0.0029129128	-0.012476802	-5.9896684E-5	0.02042884	0.009247321
Z006E0115/PHZ51	0.030126369	0.0032233272	-0.0027446332	0.031613097	0.021712093
Z006E0118/PHZ51	0.02049961	0.027779374	-0.012920645	0.010131738	-0.0025673404
Z006E0119/PHZ51	0.0058665727	-0.0051933774	-0.0012898487	-0.016265929	0.014209921
Z006E0120/PHZ51	-0.010725833	-0.0016984157	5.520753E-4	-0.010712217	0.01381154
Z006E0122/PHZ51	-0.0062782676	0.0042624436	-0.005887064	-4.666932E-4	0.0152383605
Z006E0123/PHZ51	0.033177305	0.010922583	0.0042844615	0.01126327	0.014049544
Z006E0124/PHZ51	0.002971012	0.010540271	0.015441611	0.0018449891	0.006939175
Z006E0126/PHZ51	0.016161148	0.0054494934	0.006283584	0.021424314	0.0033991942
Z006E0128/PHZ51	0.03179487	0.009109444	-0.008158464	0.025469687	0.011365829
Z006E0129/PHZ51	-0.0022479892	-0.009524157	-0.022618718	0.029666292	-0.0034597758
Z006E0133/PHZ51	-0.0038378695	-0.024190389	-0.0013697674	0.010806001	0.0047274595
Z006E0134/PHZ51	0.014929151	-0.0109923305	-0.01645506	0.028813023	0.0032458857
Z006E0136/PHZ51	0.021416163	0.005626442	0.014956128	0.027204162	0.022910224
Z006E0137/PHZ51	0.0072679333	0.009644995	-0.03000093	-0.0029690745	0.010077226
Z006E0138/PHZ51	0.012400982	0.0074903853	-0.0072179916	0.035531238	0.013729512
Z006E0140/PHZ51	0.017161231	-0.0060801576	0.020428378	0.016480245	0.012513188
Z006E0142/PHZ51	0.017956333	0.0037218616	0.0116654895	0.031122612	0.015305547
Z006E0143/PHZ51	0.018896464	0.020910053	-0.015602123	0.009585642	0.0051305234
Z006E0144/PHZ51	0.022085227	-0.0126942005	0.014007578	0.008900808	0.016335284
Z006E0153/PHZ51	-0.0046870187	-0.0049555856	0.004781552	-0.0124772545	0.016829
Z006E0156/PHZ51	0.003079655	-0.0033133745	0.0042500314	-0.009004259	0.022909917
Z006E0158/PHZ51	0.015285996	-0.010765235	-0.020104218	0.031600777	0.006933659
Z006E0161/PHZ51	0.02351098	0.025579868	0.0011244103	0.0017493854	0.022526192
Z006E0163/PHZ51	0.004091618	0.01627142	0.016034625	-0.0067072697	0.01564057
Z006E0165/PHZ51	0.024413275	0.016162494	0.0073820865	-0.0030137906	0.004717418
Z006E0166/PHZ51	0.011840904	0.0027818303	-0.023652907	0.0022036745	0.0059159826
Z006E0167/PHZ51	0.028154232	0.01528428	-0.010187148	0.022075698	0.00592019
Z006E0169/PHZ51	0.025781564	0.006930104	0.0017701678	0.028406924	0.025386224
Z006E0173/PHZ51	0.004789634	-4.670453E-5	-0.015811484	-0.010524911	0.010508123
Z006E0175/PHZ51	0.020976815	0.0010086558	-0.011820056	8.413308E-4	0.031289954
Z006E0176/PHZ51	0.0064037284	-3.4701332E-4	0.019379934	0.024084011	-0.009380525
Z006E0177/PHZ51	0.021437746	0.0056989207	-0.008549915	0.019814556	0.027903035
Z006E0184/PHZ51	0.02379562	-0.013613309	-0.013130457	0.029876474	0.028016532
Z006E0187/PHZ51	0.019809732	-0.002083766	-0.0059362757	0.036475442	0.021225039
Z006E0190/PHZ51	0.018109117	0.019053472	-0.014637023	0.004837062	0.0107225645
Z006E0197/PHZ51	0.012244835	0.028014865	-0.0064158053	0.011205822	0.010632835
Z006E0199/PHZ51	0.0168608	0.02450391	-0.010337866	0.011368778	-0.0054645627
Z007E0002/PHZ51	0.0029177044	0.0097814845	-0.027746508	-0.0060297777	0.00954178
Z007E0003/PHZ51	-8.208709E-4	0.0048017176	0.020032022	0.0083958525	0.004666993
Z007E0004/PHZ51	0.0063065947	-0.013942142	-0.014836794	0.010566172	-0.020333158
Z007E0007/PHZ51	-0.00129454	-0.015405683	0.002741866	0.002791955	-0.0010376172
Z007E0013/PHZ51	-0.0021321212	0.0051610223	-0.02016736	-0.006875969	0.017211322
Z007E0014/PHZ51	0.010486582	-0.009974146	-0.026383594	0.011252275	-0.017068742
Z007E0017/PHZ51	0.018148208	0.016799033	-0.005543085	0.020142183	0.0072933408
Z007E0019/PHZ51	0.005381606	-0.005188017	0.018006114	0.0056516114	0.00378458
Z007E0028/PHZ51	0.027747951	0.030783333	-0.010366813	-0.0022336345	0.0038026308
Z007E0029/PHZ51	0.012493637	-0.014636228	-0.013423796	0.0028524485	-0.0030549883
Z007E0032/PHZ51	0.026373826	0.024086433	-0.0088326	0.004111508	0.011700396
Z007E0034/PHZ51	0.0042144805	0.006272424	-0.026885493	-0.0043249433	0.014556484
Z007E0038/PHZ51	-0.00356371	0.008516336	0.006330356	-0.014800912	-0.02110187
Z007E0043/PHZ51	0.0060025416	0.017627558	-0.01943264	-0.001404951	-0.0012281738
Z007E0048/PHZ51	0.009445714	0.03139921	-0.012271582	0.0076769497	-0.0029645157
Z007E0051/PHZ51	0.0094731655	0.015958086	0.01325103	-0.013744182	-0.020617807
Z007E0053/PHZ51	0.0042776274	0.0043934067	0.00867239	-0.012846047	-0.016792117
Z007E0055/PHZ51	0.011651235	0.03183888	-0.009156534	2.899789E-4	0.005468021
Z007E0056/PHZ51	0.009606129	0.0046923826	0.009370738	-0.01534945	0.011451781
Z007E0060/PHZ51	0.004736997	0.01080583	0.020030204	0.0072094006	0.0019439644
Z007E0061/PHZ51	-0.0039665974	8.145693E-5	-0.013845602	-0.015176327	-0.00650043
Z007E0062/PHZ51	-0.0038022832	-6.269265E-4	-0.001692932	-0.013481244	9.4413856E-4
Z007E0064/PHZ51	0.0053478125	0.0126492875	0.012266615	-0.021926183	-0.017191505
Z007E0065/PHZ51	0.028060002	0.031242775	-0.009837828	-0.0024420482	0.0038970308
Z007E0067/PHZ51	-0.010287072	0.003908247	0.0019840922	-0.012399186	0.0071435957
Z007E0069/PHZ51	0.0035966872	0.0030674613	-0.02050369	-0.0067109433	-0.01393693
Z007E0074/PHZ51	0.018112645	0.026846131	-0.014125147	5.875754E-4	-0.020824064
Z007E0077/PHZ51	-0.005020838	0.0074175284	0.007003144	-0.014813883	0.009737831
Z007E0083/PHZ51	-0.009356626	0.0012559822	-6.7372294E-4	-0.015159226	0.01210668
Z007E0089/PHZ51	0.016170137	0.009840863	0.0054446375	0.011384319	0.004681269
Z007E0090/PHZ51	0.011318846	0.02720812	-0.0141837355	0.0014071799	0.0055394983
Z007E0091/PHZ51	0.01046153	0.004714182	-1.6172836E-4	0.006519813	-0.011490758
Z007E0097/PHZ51	0.0027216526	0.01895768	0.017343048	-0.013721124	0.0053819637
Z007E0105/PHZ51	0.023772825	0.019609677	-0.021843668	-0.01355234	-0.011183357
Z007E0106/PHZ51	0.009896713	0.0064462754	-0.03189738	-0.010871456	-0.013963706
Z007E0112/PHZ51	0.006464761	0.0059524816	0.020082336	0.010697525	0.007230932
Z007E0114/PHZ51	-0.0027146605	0.010256118	-0.02765558	-1.314E-4	-0.0012234402
Z007E0119/PHZ51	0.0035219938	-0.011428399	0.0102361515	0.0070575345	-0.021868058
Z007E0125/PHZ51	0.019163786	0.023378823	-0.023968935	-0.009583176	-0.013439975
Z007E0129/PHZ51	0.014132112	0.010780294	0.015956907	-0.010312511	-0.02039869
Z007E0133/PHZ51	0.00344398	0.016924826	3.0418605E-5	-0.007740333	-0.02150045
Z007E0135/PHZ51	0.01786137	0.0268468	-0.02253899	-0.006500174	-0.008964407
Z007E0139/PHZ51	0.0190191	0.032824133	-0.011905116	0.0031817893	0.004722723
Z007E0146/PHZ51	-0.0058895107	0.0029581038	7.167057E-4	-0.017756585	-0.011232734
Z007E0150/PHZ51	-0.0017948941	-0.0062176827	0.004885987	-0.0012538257	-0.016160352
Z007E0158/PHZ51	0.0043091974	0.016295938	0.01002856	-0.013526987	-0.021019118
Z007E0160/PHZ51	0.0043172915	0.003971698	-0.014928796	3.7964951E-4	-0.016128268
Z007E0161/PHZ51	-0.003977192	0.0076020975	-0.0052813906	-0.011512047	0.011777217
Z007E0162/PHZ51	0.005451884	0.009685586	-0.032777917	-0.009391119	-0.008238231
Z007E0164/PHZ51	-0.0030470158	-0.011386523	0.0042410917	-0.004501002	0.01192268
Z007E0165/PHZ51	0.0027819157	7.4913936E-5	0.0049588224	-0.013085646	-0.013438196
Z007E0166/PHZ51	0.0015445831	0.014817263	0.015537527	0.00202553	0.0011239774
Z007E0167/PHZ51	-0.0037843087	0.006559683	-0.025366118	-0.0033491866	-0.0051394696
Z007E0171/PHZ51	0.0153133795	0.025996873	-0.016956689	-0.002396467	-0.02117431
Z007E0180/PHZ51	-0.0026099246	0.014983748	0.014524258	-0.014897291	0.0027101394
Z007E0181/PHZ51	0.008493145	2.272224E-4	-0.025691364	0.012321776	-0.013081244
Z007E0182/PHZ51	0.01826707	0.03176857	-0.005686547	0.005924506	0.004357105
Z007E0183/PHZ51	0.015313199	0.027764149	-0.017122153	-0.0063057845	-0.0147772655
Z007E0185/PHZ51	0.008777007	-0.010233885	8.3157903E-4	0.006135232	-0.019953838
Z007E0186/PHZ51	0.004746402	0.013111359	-0.027885197	-0.008458229	0.004018339
Z007E0187/PHZ51	0.008420307	-0.01081779	-0.025468873	0.011279944	-0.008777929
Z007E0189/PHZ51	0.015802205	-0.0055739502	-0.013248925	0.01338832	-0.020492036
Z007E0192/PHZ51	0.003921224	0.004716125	-0.028027205	-0.004851377	-0.0022887262
Z007E0194/PHZ51	0.0154543705	0.02385309	-0.013961633	-0.0061555677	-0.016817296
Z007E0195/PHZ51	6.6439074E-4	-0.0022238176	0.0018198619	-0.024445469	-0.012694236
Z007E0197/PHZ51	0.0036322298	0.014684532	0.012071785	-0.010754212	-0.0076409234
Z008E0006/PHZ51	0.009400111	-7.3099794E-4	-0.0048981933	0.014902328	-0.0033449084
Z008E0007/PHZ51	-0.0061466093	-0.0067309514	-0.015838975	-0.015801307	-0.016195044
Z008E0010/PHZ51	0.012132219	0.014056025	-0.018584797	-0.0065266634	-0.0076471805
Z008E0012/PHZ51	0.016360309	0.0043798685	-0.005210953	0.010870684	-0.0065338
Z008E0014/PHZ51	0.015818179	0.002406726	-0.024649754	-0.013254041	-0.011459379
Z008E0016/PHZ51	0.0037006775	-0.027526665	9.921598E-4	-0.014157654	-0.003354032
Z008E0017/PHZ51	0.010153808	-0.011293526	-0.021719689	0.014057113	-0.012924759
Z008E0023/PHZ51	0.015596712	0.0037173294	-0.012898142	1.7679024E-4	0.01094785
Z008E0025/PHZ51	-0.0023240831	-0.023797704	0.007589376	-3.6914123E-4	0.010255245
Z008E0026/PHZ51	0.004127835	-0.0035232927	-0.024073647	-0.0030716555	-0.0181457
Z008E0027/PHZ51	0.010161105	0.007906749	-0.01189781	0.017268665	-0.0239353
Z008E0028/PHZ51	0.011168033	0.00810127	0.022363735	-0.017424548	0.0089186905
Z008E0047/PHZ51	-0.004034887	0.0012085603	0.009900016	-0.0015803565	0.0020323007
Z008E0051/PHZ51	0.015745299	-0.0039899535	-0.008164969	0.0047238367	-0.016027393
Z008E0052/PHZ51	0.009331978	0.009803826	0.0099312	-0.0034458796	0.0076561784
Z008E0053/PHZ51	0.01825995	-4.8809522E-4	-0.011581894	0.015315681	-0.014927495
Z008E0054/PHZ51	0.020983264	0.023547454	-0.0013094504	0.0059708497	0.0043947315
Z008E0056/PHZ51	0.013369519	-0.012696582	-0.023636907	0.009284993	-0.0162255
Z008E0063/PHZ51	-0.0031254468	-0.015356081	-0.010479842	-0.003159773	-0.011108682
Z008E0081/PHZ51	0.006092444	-0.0010558643	0.01906566	-0.010347912	0.0052395947
Z008E0084/PHZ51	0.015693065	-0.006525203	-0.016435249	0.008536434	0.02271049
Z008E0090/PHZ51	-3.6615704E-4	-0.029549148	3.9587382E-4	-0.011342421	-0.008557618
Z008E0091/PHZ51	-6.595289E-4	-0.024658186	0.009107923	-0.0027042513	-0.0015866172
Z008E0093/PHZ51	0.009593312	0.00657602	0.01842948	-0.01788074	-0.006903111
Z008E0094/PHZ51	0.01326387	-0.0031867707	-0.010794605	0.014935859	-0.02004303
Z008E0095/PHZ51	0.019411385	0.020973468	-0.006479463	-0.0026893017	0.0069790385
Z008E0097/PHZ51	0.020818148	0.0067699356	8.4056583E-4	0.02341897	0.0037894796
Z008E0102/PHZ51	0.015073544	0.022110825	-0.008218774	-0.008028631	0.014435339
Z008E0106/PHZ51	-0.011721806	-0.0186677	0.005555542	0.007404533	-0.0012315265
Z008E0107/PHZ51	7.593656E-4	-6.287912E-4	0.008468028	-0.02404973	0.01779127
Z008E0108/PHZ51	0.021697065	0.0028912716	0.0032476878	0.0196889	0.010471729
Z008E0110/PHZ51	0.011122337	-0.015394111	0.009146686	-0.007956807	0.017315282
Z008E0111/PHZ51	0.0028584711	0.007300372	0.01749381	-0.014656957	-0.0102991825
Z008E0115/PHZ51	5.877883E-4	-0.024223343	0.0030163382	-0.018765377	-0.009953884
Z008E0120/PHZ51	0.015677555	-0.0016792384	-0.0054489058	0.012775477	0.006259628
Z008E0121/PHZ51	0.010807319	0.011800716	0.02294395	-0.012019566	0.010539337
Z008E0124/PHZ51	0.017787322	0.018899145	-0.008072225	0.0052533387	-0.014269082
Z008E0127/PHZ51	-4.890361E-4	0.014192507	0.01612906	-0.0081122	0.006730835
Z008E0128/PHZ51	0.008672134	-0.018622816	0.01922153	0.0036055446	0.015954657
Z008E0130/PHZ51	0.0033557862	-0.026146922	0.005540939	-0.01610116	-0.011484854
Z008E0131/PHZ51	-0.0027005563	-0.023997141	-0.002697894	0.0018478945	-0.011730616
Z008E0136/PHZ51	0.027767027	0.0028624886	-0.0020880916	0.0152043365	0.004563002
Z008E0142/PHZ51	-0.0017048649	-0.0018666692	0.017241351	0.008157942	-0.006602496
Z008E0143/PHZ51	0.029731318	-9.1096485E-4	-0.008778027	0.0081895385	-0.004697284
Z008E0150/PHZ51	-1.6269682E-4	0.014842556	0.0140146995	-0.006492925	0.0053513576
Z008E0151/PHZ51	0.02167012	-0.020570608	0.018104026	-0.0031250075	-0.012732014
Z008E0152/PHZ51	0.0044650747	-0.025101254	0.011129957	-0.007548129	0.01763597
Z008E0153/PHZ51	0.007894382	-0.022961099	-0.002675342	-0.0023728416	-0.005935611
Z008E0155/PHZ51	0.013263982	-0.010953522	-0.011370317	-0.016774572	-0.0057924255
Z008E0156/PHZ51	0.0060120854	6.0138386E-4	0.0140897585	-0.013304554	-0.015386523
Z008E0159/PHZ51	0.008565234	0.0069315922	-0.009525993	0.019809373	-0.005274023
Z008E0163/PHZ51	0.018455507	-0.010070827	0.011574785	0.007236165	-0.021058565
Z008E0167/PHZ51	-0.003982456	-0.019265037	-0.0048946114	0.0044669136	-0.014472746
Z008E0170/PHZ51	-0.0019364051	-0.021202987	0.012717566	-0.0013156385	0.015472642
Z008E0174/PHZ51	-0.0018832689	0.008424551	0.009421502	-0.014714228	-0.015444684
Z008E0175/PHZ51	0.006764606	-0.0051603704	0.023658553	-4.4591562E-4	0.013118659
Z008E0180/PHZ51	0.013638469	0.0108042145	-0.018959202	0.0010253912	-0.014556301
Z008E0181/PHZ51	0.014343695	-0.028211672	0.0050394526	-0.018517856	-0.0024526925
Z008E0183/PHZ51	0.010816529	0.005051691	-0.017847834	-0.007904253	0.019332567
Z008E0184/PHZ51	0.009063357	-0.025419462	0.010863365	-0.002559465	-0.013232792
Z008E0185/PHZ51	0.0018264017	-0.01174507	0.007839021	-0.011630841	0.009153151
Z009E0008/PHZ51	-6.4656656E-4	-0.0044375225	-0.014623881	0.021254705	0.011947714
Z009E0012/PHZ51	0.008811846	-0.027193854	0.012106521	-0.009463342	0.0149177695
Z009E0015/PHZ51	0.0020932064	0.017057633	0.018629681	-0.011454806	0.0042301775
Z009E0018/PHZ51	0.008030382	-0.0061668013	0.0068970076	-0.0073742243	0.021102307
Z009E0021/PHZ51	0.0036235144	-0.021941388	0.0047935154	-0.020622436	-0.010414842
Z009E0030/PHZ51	0.0124355955	-0.010537629	0.013038882	0.013094576	-0.016189005
Z009E0032/PHZ51	0.012363678	-0.021701403	0.018336194	-0.0023989188	0.028388446
Z009E0035/PHZ51	-0.004089607	-0.024257591	0.0070248926	-6.643425E-4	0.002350777
Z009E0038/PHZ51	0.0065770526	0.014777486	0.021048034	-0.019346993	0.015021688
Z009E0041/PHZ51	0.035293624	0.010343203	-0.0025724238	-0.011580364	-0.0030219338
Z009E0042/PHZ51	0.010173112	-0.016645258	0.0048826393	0.0049925866	0.026962398
Z009E0047/PHZ51	0.013622373	-0.001863578	0.019170962	0.011400405	-0.0038165753
Z009E0053/PHZ51	-0.0015559576	3.1150943E-5	-0.015420757	-0.013045553	0.0014780827
Z009E0057/PHZ51	0.031934593	9.868082E-4	0.005528784	0.020671729	-0.013902002
Z009E0058/PHZ51	0.021915391	-0.020549135	-0.009700741	0.013389606	-0.006604753
Z009E0062/PHZ51	0.009036125	0.015803253	0.024960725	-0.013271531	0.01340633
Z009E0064/PHZ51	0.004295274	-0.010664831	0.0061450102	-0.020589773	0.0034305435
Z009E0065/PHZ51	0.0141671095	0.01336363	-0.006276399	-0.008225725	0.01775316
Z009E0066/PHZ51	0.022009276	0.0021397283	-0.011090845	-0.013006469	0.030108226
Z009E0067/PHZ51	0.035618115	-0.0015362465	-4.54896E-4	0.011819061	-0.0070906277
Z009E0068/PHZ51	0.0096882265	-0.012956274	0.009323027	-0.023002591	0.0016560457
Z009E0071/PHZ51	0.008660727	-0.025298055	0.0030529988	0.0031573742	-0.0062324232
Z009E0074/PHZ51	0.0062257177	0.007758256	-0.017819364	-0.0024438412	0.01879055
Z009E0075/PHZ51	0.021249661	0.0010797398	0.0076603084	0.022006907	0.005021856
Z009E0079/PHZ51	0.012290755	0.011765102	0.025335168	-0.018291825	0.014725329
Z009E0080/PHZ51	0.03184105	0.0068264054	0.0064437874	0.015871424	0.02356979
Z009E0082/PHZ51	0.018506275	0.017892044	2.1434125E-5	-0.001159932	0.018475238
Z009E0085/PHZ51	0.0070109097	-0.012699208	-0.010860133	0.018663125	0.015202805
Z009E0086/PHZ51	0.008790097	-0.01020056	0.018474707	0.0013003187	-0.012356404
Z009E0087/PHZ51	0.028351266	0.018748874	-0.0034440532	-0.0049916473	-0.0054960637
Z009E0090/PHZ51	0.025179207	0.015217196	-0.0036047508	-0.0014085929	-0.010260563
Z009E0092/PHZ51	0.014658267	0.005961257	0.025976973	-0.0018204296	0.0069339275
Z009E0094/PHZ51	-3.322234E-4	-0.023809956	0.0065900357	0.002634494	-0.011591231
Z009E0097/PHZ51	0.022219483	0.015502622	0.014164801	-0.011488743	0.0143522
Z009E0098/PHZ51	0.009784269	0.0073769726	0.017888246	-0.0077385614	-0.018280178
Z009E0101/PHZ51	0.012372992	-0.007247653	-0.009810338	-0.011172323	-0.0057851663
Z009E0102/PHZ51	0.013356254	0.009669055	0.008728693	-0.016826484	-0.0174542
