"genotype","DTS","PH","GY"
"Z016E0066/PHZ51",71.400406204894,243.78129261773,24.5436781652586
"Z016E0137/PHZ51",71.7314984929825,251.78129261773,23.8842756191698
"Z016E0035/PHZ51",72.3721662264395,248.176701821495,22.7256315088327
"Z016E0118/PHZ51",70.8355859800059,232.376872855065,24.0123092954816
"Z016E0073/PHZ51",73.0615223861651,261.40629261773,23.2634559430508
"Z016E0150/PHZ51",70.4777651916509,246.716415124407,23.3029284291293
"Z016E0112/PHZ51",70.1727223811326,261.497986546923,23.7505301876834
"Z016E0169/PHZ51",71.2610052738271,258.03129261773,23.6310206455783
"Z016E0072/PHZ51",71.998127114511,262.15629261773,22.8685667646707
"Z016E0094/PHZ51",73.8012155850939,279.270812455458,22.7062346636788
"Z016E0191/PHZ51",70.6369652317417,268.071843117211,23.576839237417
"Z016E0171/PHZ51",73.4417706578704,252.841849463658,22.7368940507809
"Z016E0189/PHZ51",70.929019899591,250.53129261773,23.6488138053865
"Z016E0008/PHZ51",69.2671368113078,258.024708011141,23.5043249648486
"Z016E0080/PHZ51",71.7484706938971,263.78129261773,24.3612447864199
"Z016E0108/PHZ51",71.1482811291822,237.65629261773,22.7410797387057
"Z026E0012/PHZ51",69.7167755298732,244.778088053438,23.2438398378572
"Z026E0126/PHZ51",70.4982582953679,241.778088053438,23.5536159263212
"Z026E0039/PHZ51",71.5698988710461,252.028088053438,23.1880961876629
"Z026E0088/PHZ51",71.4375401281053,240.278088053438,22.5223141594494
"Z026E0140/PHZ51",72.8289888777778,257.855609908074,24.7820100542041
"Z026E0139/PHZ51",69.6375899466199,238.528088053438,23.452001224003
"Z026E0191/PHZ51",70.3028439881152,257.257427058656,21.575167674402
"Z026E0053/PHZ51",70.7022496828369,237.42647822526,21.5969788574188
"Z026E0069/PHZ51",70.2299429687932,250.657427058656,23.8707050710718
"Z026E0028/PHZ51",70.5923760066127,254.068180758021,23.754675270136
"Z026E0164/PHZ51",70.5347453800903,238.028088053438,23.308949018474
"Z026E0186/PHZ51",71.1168217753246,266.778088053438,23.0204729074831
"Tzi8/PHZ51",72.6448014304334,258.645101259364,24.8784442167651
"Z026E0061/PHZ51",71.0768952366211,237.028088053438,23.8052667242462
"Z026E0013/PHZ51",70.6608496338444,242.267355954654,23.8887433667635
"Z026E0104/PHZ51",71.430806846782,256.903088053438,24.966746222834
"Z026E0180/PHZ51",70.2366668227669,250.653088053438,23.9524411013687
"Z026E0116/PHZ51",69.7857651435347,246.153088053438,22.5862289161589
"Z026E0161/PHZ51",72.2047386153933,253.521876607184,24.3470641086193
"Z026E0006/PHZ51",70.4979679781085,241.2981031816,23.0646406684713
"Z026E0197/PHZ51",68.6846815180938,251.153088053438,23.4918850315287
"Z026E0168/PHZ51",69.7932202130296,234.278088053438,23.8572843578464
"Z026E0171/PHZ51",70.4101071103979,239.778088053438,23.7531330743975
"Z026E0034/PHZ51",72.1214082384762,245.653088053438,24.5897442812457
"Z026E0096/PHZ51",69.8608006953999,250.462390461074,23.363479344898
"Z026E0111/PHZ51",69.7028481966044,260.153088053438,23.3025925034723
"Z026E0159/PHZ51",71.4366697173342,261.141324193788,24.0996390873166
"Z026E0017/PHZ51",71.1121191878278,241.878717436693,24.2397469369995
"Z026E0101/PHZ51",70.9556117308769,252.093144891927,23.7742914305027
"Z026E0007/PHZ51",72.443123541075,242.852461773627,23.7754874719992
"Z026E0165/PHZ51",68.3681490493573,250.753879761517,22.6112557660071
"Z026E0011/PHZ51",70.292856146831,236.687101925419,21.2829840244642
"Z026E0120/PHZ51",72.3065154967304,267.427038479502,24.3242250539002
"Z026E0094/PHZ51",68.9474949232884,241.339095735774,23.8009061132752
"Z026E0005/PHZ51",69.7924416095803,243.083446072108,24.0779995276467
"Z026E0108/PHZ51",70.7275510081593,242.528088053438,23.5446186520773
"Z026E0046/PHZ51",70.9326345358891,253.403088053438,23.8138965660636
"Z026E0136/PHZ51",71.3871142643294,256.452461773627,23.1160927394916
"Z026E0003/PHZ51",70.2178674183973,243.520435258752,22.3011915170573
"Z026E0188/PHZ51",70.0675223324122,238.653088053438,22.8557897873902
"Z026E0021/PHZ51",69.6013092613638,233.00576240244,22.6025285853169
"Z026E0128/PHZ51",69.4604812070866,248.553879761517,23.9382721482865
"Z026E0042/PHZ51",71.6296246752965,230.962390461074,21.6273939364166
"Z026E0038/PHZ51",70.8887612879837,239.278088053438,22.6951292901967
"Z026E0044/PHZ51",72.5280952134915,257.028088053438,24.1909156118307
"Z026E0117/PHZ51",70.2308423160227,241.098912766032,20.880268163933
"Z026E0018/PHZ51",68.3950124846553,228.353768592085,23.7612544599878
"Z026E0113/PHZ51",71.573844891855,244.653088053438,23.066742705292
"Z026E0099/PHZ51",72.2381870860383,249.857427058656,23.2207019492808
"Z026E0004/PHZ51",72.3229139565107,244.528088053438,23.4980591953252
"Z026E0074/PHZ51",71.114609261522,237.028088053438,22.997718932389
"Z026E0144/PHZ51",70.2750607349026,263.565682156219,24.1217868694043
"Z026E0050/PHZ51",70.9726646082531,251.153088053438,23.5983639562034
"Z026E0146/PHZ51",70.2445475521793,228.028088053438,24.3456208530092
"Z026E0020/PHZ51",69.5785266303668,238.462390461074,24.2140128470541
"Z026E0199/PHZ51",70.2761750545541,246.153879761517,24.7747751219158
"Z026E0078/PHZ51",71.0061156773004,248.652461773627,23.9038004642691
"Z026E0029/PHZ51",69.6249560976017,228.403088053438,22.8138363593146
"Z026E0047/PHZ51",72.4313170124588,257.903088053438,24.1625323774741
"Z026E0040/PHZ51",71.6322070599122,252.483120384912,26.298970334142
"Z019E0069/PHZ51",68.2722704140473,237.884847077702,22.8973573645909
"Z019E0029/PHZ51",68.4321714486726,241.44065106899,23.8696739684037
"Z019E0067/PHZ51",67.9279254830324,249.69065106899,22.3635328656748
"Z019E0195/PHZ51",67.6799063899791,218.06565106899,22.5803716604408
"Z019E0176/PHZ51",69.8898600810318,230.69065106899,22.8629507516682
"Z019E0046/PHZ51",69.2083738264111,222.81565106899,23.1075626368279
"Z019E0060/PHZ51",68.3829422819052,235.56565106899,22.5501637495573
"Z019E0068/PHZ51",67.1140287637865,228.396824204365,22.5669118306115
"Z019E0005/PHZ51",67.4572277148349,232.070519279487,21.9395778594871
"Z019E0189/PHZ51",69.8575473891273,228.94065106899,23.3497828263032
"Z019E0017/PHZ51",65.1037137717908,220.020966108289,22.8030802672369
"MS71/PHZ51",67.5032114715502,226.121159028588,22.3880578138502
"Z019E0140/PHZ51",67.0197108274808,226.605588720475,22.0753795099628
"Z019E0011/PHZ51",68.8832219316222,224.903852612821,22.9191424799749
"Z019E0171/PHZ51",66.7259359006847,224.820966108289,22.4526966964081
"Z019E0093/PHZ51",68.4954770280863,239.613907444893,23.232960719939
"Z019E0038/PHZ51",67.3867351496448,220.620966108289,23.4582619021609
"Z019E0076/PHZ51",68.7100833828086,227.820966108289,22.5217785637483
"Z019E0129/PHZ51",67.2689040764033,219.220966108289,22.7697982743137
"Z019E0151/PHZ51",67.4889791101578,232.220966108289,23.1367399171432
"Z019E0089/PHZ51",67.6592819684298,230.81565106899,22.4829235636444
"Z019E0039/PHZ51",68.1741729753525,231.56565106899,22.7516883952543
"Z019E0002/PHZ51",69.1582368130815,249.35232493986,23.0727130285044
"Z019E0081/PHZ51",67.3339736369119,214.620966108289,21.8453894580166
"Z019E0114/PHZ51",67.5158890672513,225.69065106899,23.4011187248539
"Z019E0009/PHZ51",68.5088970414854,223.335043075465,23.8025699857277
"Z019E0073/PHZ51",69.0588488911692,238.570519279487,22.8169967976276
"Z019E0198/PHZ51",67.8936387052512,258.335043075464,23.9993361878222
"Z019E0045/PHZ51",67.040913935826,223.56565106899,23.0710541160224
"Z019E0023/PHZ51",67.9822021161359,220.90385261282,22.7967670634762
"Z019E0155/PHZ51",66.9949338302025,229.839945745006,22.6195531417765
"Z019E0162/PHZ51",69.0174355432354,222.403852612821,23.3183756770634
"Z019E0188/PHZ51",68.7188139375764,238.81565106899,23.8193371220867
"Z019E0136/PHZ51",67.0010897687547,230.001709742131,23.821863587102
"Z019E0163/PHZ51",69.0143849243458,246.286524296394,24.1962955900501
"Z019E0139/PHZ51",69.0564417605322,237.570519279487,24.1677336556829
"Z023E0004/PHZ51",71.408934726882,270.049457657591,22.9590646426592
"Z023E0092/PHZ51",70.7454571459625,246.763068158777,23.0393880213992
"Z023E0062/PHZ51",71.2037638037776,251.673636177104,NA
"Z023E0138/PHZ51",69.3448433729227,242.193872306978,23.9066855950734
"Z023E0065/PHZ51",69.2036297707106,234.000408732536,23.5806633479416
"Z023E0041/PHZ51",70.4419490651925,259.33374206587,21.9256571836103
"Z023E0116/PHZ51",70.9586725511018,249.638068158777,23.1319884829517
"Oh7b/PHZ51",70.8938927095567,251.350182202372,23.4184416523555
"Z023E0181/PHZ51",71.6682595380434,234.226678659962,22.3477024870416
"Z023E0176/PHZ51",71.6808223345306,238.888068158777,23.2036550099939
"Z023E0120/PHZ51",71.1612594376241,242.386425172828,22.204593658857
"Z023E0095/PHZ51",70.9136541377332,239.888068158777,22.7456845245482
"Z023E0030/PHZ51",70.4414146619202,252.263068158777,23.3357641421328
"Z023E0025/PHZ51",69.6334197476456,240.138068158777,22.9822698555817
